"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2011-Q1",2.57703597266784,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2011-Q2",3.26568164223998,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2011-Q3",3.31260675868262,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2011-Q4",2.69148138946925,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2012-Q1",1.74472606471643,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2012-Q2",1.12425611838004,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2012-Q3",0.604000065249078,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2012-Q4",0.0942064610439837,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2013-Q1",-0.0488698623054005,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2013-Q2",-0.268296997188757,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2013-Q3",0.0565677800276376,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2013-Q4",0.0838539768439661,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2014-Q1",-0.324790272330024,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2014-Q2",0.0211120860676676,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2014-Q3",-0.221218459264881,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2014-Q4",-0.193423420508336,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2015-Q1",0.0386101174599715,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2015-Q2",-0.189955375562046,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2015-Q3",-0.115540306289639,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2015-Q4",0.0800505011567041,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2016-Q1",0.689367365050382,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2016-Q2",0.820908731100441,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2016-Q3",0.985047250488813,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2016-Q4",1.44089146175954,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2017-Q1",1.51691327167752,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2017-Q2",1.78857852229127,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2017-Q3",2.1054561411673,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2017-Q4",1.76625810366211,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2018-Q1",1.72668195523767,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2018-Q2",1.9150861052743,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2018-Q3",2.0832838904579,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2018-Q4",2.0864661832589,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2019-Q1",1.89620025666913,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2019-Q2",2.04793964072999,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2019-Q3",1.4818101960954,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2019-Q4",1.71400277259667,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2020-Q1",1.00771621241685,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2020-Q2",0.114957779341272,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2020-Q3",0.562771281665717,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2020-Q4",0.308935398539751,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2021-Q1",1.5461162456701,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2021-Q2",1.81051156603193,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2021-Q3",1.97704906446421,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2021-Q4",3.31175908146204,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q1",4.64778285328607,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q2",7.44734796824647,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q3",9.71948644964617,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q4",11.1707158084437,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q1",10.5430854894119,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q2",8.27862609879141,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q3",5.90989414880005,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q4",3.54261760320006,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q1",2.52349735120001,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q2",2.40179104477604,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q3",2.20159203980108,
"SWE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",2.1014925373134,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1964-Q1",3.32165079205183,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1964-Q2",3.51298813999531,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1964-Q3",3.0221478563354,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1964-Q4",2.47927347224056,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1965-Q1",2.42025625191321,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1965-Q2",2.78899141459041,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1965-Q3",3.83949992839995,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1965-Q4",4.58814787943056,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1966-Q1",5.27805428073219,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1966-Q2",5.17081118297441,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1966-Q3",4.39588613384465,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1966-Q4",4.28399075601413,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1967-Q1",3.84767834492255,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1967-Q2",3.86954357711912,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1967-Q3",4.61003434020157,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1967-Q4",3.69313271780218,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1968-Q1",3.430064961166,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1968-Q2",2.51338262613933,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1968-Q3",1.49233801577029,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1968-Q4",2.17550861629739,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1969-Q1",2.28506598711109,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1969-Q2",2.63622693242573,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1969-Q3",2.72902175730731,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1969-Q4",2.30676662145877,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1970-Q1",2.28079012851538,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1970-Q2",2.93425896819707,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1970-Q3",3.99734807121472,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1970-Q4",5.2261160311094,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1971-Q1",6.1961350477802,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1971-Q2",6.79467876569677,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1971-Q3",6.70874329463565,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1971-Q4",6.58637676971493,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1972-Q1",6.50993497639648,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1972-Q2",6.50225941562454,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1972-Q3",6.6641545818865,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1972-Q4",6.95207984700789,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1973-Q1",7.69405224693251,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1973-Q2",8.24439430042639,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1973-Q3",8.28076659787252,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1973-Q4",10.7204878310742,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1974-Q1",10.431818327037,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1974-Q2",9.44711878657949,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1974-Q3",10.4955444817678,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1974-Q4",8.75679425678277,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1975-Q1",8.11732223495547,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1975-Q2",8.42888559969104,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1975-Q3",6.34613795896874,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1975-Q4",4.05927938192204,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1976-Q1",3.07843896100552,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1976-Q2",1.49113066696554,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1976-Q3",1.15263826800975,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1976-Q4",1.1707491556716,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1977-Q1",1.10187929643298,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1977-Q2",1.2978904450225,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1977-Q3",1.35297629879604,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1977-Q4",1.43006402285307,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1978-Q1",1.23480154817827,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1978-Q2",1.2802077199438,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1978-Q3",0.905965927238337,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1978-Q4",0.697780926997876,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1979-Q1",1.95364844836282,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1979-Q2",3.13630966735879,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1979-Q3",4.34149954144601,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1979-Q4",5.15072766082852,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1980-Q1",4.36693859626882,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1980-Q2",3.89889635123254,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1980-Q3",3.70930099713318,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1980-Q4",4.12152515156908,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1981-Q1",5.85535052262596,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1981-Q2",6.03650532965918,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1981-Q3",7.18684850402763,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1981-Q4",6.86023673490911,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1982-Q1",5.3527125718524,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1982-Q2",5.85029388332405,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1982-Q3",5.67161196130979,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1982-Q4",5.73921737356312,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1983-Q1",4.72004386992539,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1983-Q2",3.47060452073875,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1983-Q3",1.94836976997106,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1983-Q4",1.74552140538787,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1984-Q1",2.82634456240991,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1984-Q2",2.90003104756859,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1984-Q3",2.96274967509842,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1984-Q4",3.0347045543186,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1985-Q1",3.66301526789726,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1985-Q2",3.60981949492784,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1985-Q3",3.33027160951875,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1985-Q4",3.14449476842323,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1986-Q1",1.39094485133725,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1986-Q2",0.85851247373123,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1986-Q3",0.632543912032131,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1986-Q4",0.128851297593909,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1987-Q1",0.844832624727122,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1987-Q2",1.15072818104003,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1987-Q3",1.77199514293505,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1987-Q4",1.99243134532089,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1988-Q1",1.7233626994719,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1988-Q2",2.07474717361281,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1988-Q3",1.87392734508616,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1988-Q4",1.81806025789443,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1989-Q1",2.27164373371815,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1989-Q2",2.86743660404582,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1989-Q3",3.11507317903472,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1989-Q4",4.35153071094644,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1990-Q1",4.98631367570524,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1990-Q2",4.9004813955622,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1990-Q3",5.8215412140249,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1990-Q4",5.88857277054814,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1991-Q1",5.89913659132284,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1991-Q2",6.23111769433856,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1991-Q3",6.02360082932717,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1991-Q4",5.30074466075004,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1992-Q1",4.80556004630118,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1992-Q2",4.35718106701156,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1992-Q3",3.57218606819106,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1992-Q4",3.44434259023462,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1993-Q1",3.51792919403319,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1993-Q2",3.50556535446946,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1993-Q3",3.43343204321072,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1993-Q4",2.72334896189734,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1994-Q1",1.74137794856628,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1994-Q2",0.689274608104207,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1994-Q3",0.520521655267412,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1994-Q4",0.470329931390143,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1995-Q1",1.37633636421356,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1995-Q2",1.94493803321817,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1995-Q3",1.96506066029355,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1995-Q4",1.91213238555863,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1996-Q1",1.09357475354892,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1996-Q2",0.818202720091967,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1996-Q3",0.590994486851816,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1996-Q4",0.746270842932178,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1997-Q1",0.763327504714798,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1997-Q2",0.546692090527582,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1997-Q3",0.441707197240005,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1997-Q4",0.330557235109681,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1998-Q1",0.0355029995371397,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1998-Q2",0.0612735846068939,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1998-Q3",0.0651199373752195,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1998-Q4",-0.0899756381957921,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1999-Q1",0.324361534368293,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1999-Q2",0.549537903320081,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1999-Q3",0.953711159297549,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","1999-Q4",1.39782925965532,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2000-Q1",1.63598696783306,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2000-Q2",1.51468047143804,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2000-Q3",1.52116677251777,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2000-Q4",1.56260946912244,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2001-Q1",1.09004398891834,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2001-Q2",1.38326939575042,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2001-Q3",1.09833946432033,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2001-Q4",0.389544930353533,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2002-Q1",0.618412109775852,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2002-Q2",0.583179531118697,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2002-Q3",0.415190038458704,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2002-Q4",0.954594408207489,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2003-Q1",1.08973140583441,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2003-Q2",0.496480518394273,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2003-Q3",0.527102332349565,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2003-Q4",0.442101404852229,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2004-Q1",0.117142104681702,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2004-Q2",0.837224241162891,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2004-Q3",0.938038868677191,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2004-Q4",1.31933001708545,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2005-Q1",1.41551617098823,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2005-Q2",1.03985298229632,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2005-Q3",1.16259423680508,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2005-Q4",1.07183402601468,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2006-Q1",1.29816371836589,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2006-Q2",1.30390363086017,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2006-Q3",1.17013806940341,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2006-Q4",0.470311616758425,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2007-Q1",0.130738480671417,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2007-Q2",0.503682854171861,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2007-Q3",0.601143078426479,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2007-Q4",1.69386091130922,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2008-Q1",2.47312813608811,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2008-Q2",2.67793739211018,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2008-Q3",2.93796130051975,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2008-Q4",1.62310698754663,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2009-Q1",-0.0749971539573479,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2009-Q2",-0.761674605234788,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2009-Q3",-0.96090681279669,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2009-Q4",-0.119382533212891,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2010-Q1",1.01659300651387,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2010-Q2",1.00821227777521,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2010-Q3",0.343540849580613,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2010-Q4",0.387812353714757,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2011-Q1",0.517577113469122,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2011-Q2",0.446310413285007,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2011-Q3",0.379579021604825,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2011-Q4",-0.416817182735517,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2012-Q1",-0.902422727254382,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2012-Q2",-0.937877712089005,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2012-Q3",-0.573889872847162,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2012-Q4",-0.352787368960932,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2013-Q1",-0.345432679034527,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2013-Q2",-0.351058945570999,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2013-Q3",-0.10027502526437,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2013-Q4",-0.0720623427287809,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2014-Q1",0.0254665904419351,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2014-Q2",0.120541310675072,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2014-Q3",-0.0427758789636157,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2014-Q4",-0.155881868486896,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2015-Q1",-0.701069381486851,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2015-Q2",-1.13839885765101,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2015-Q3",-1.3998012328381,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2015-Q4",-1.33666912107064,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2016-Q1",-0.982426404824705,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2016-Q2",-0.428744009460103,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2016-Q3",-0.188481927446517,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2016-Q4",-0.134660454013135,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2017-Q1",0.50218939862222,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2017-Q2",0.349053197835737,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2017-Q3",0.471990582117339,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2017-Q4",0.812092733481526,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2018-Q1",0.708631861793298,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2018-Q2",0.977159383045805,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2018-Q3",1.11727276877933,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2018-Q4",0.942140242340319,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2019-Q1",0.613226793676648,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2019-Q2",0.655386635231414,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2019-Q3",0.244393504634164,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2019-Q4",-0.0591290186484133,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2020-Q1",-0.139069721544701,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2020-Q2",-1.20734371862041,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2020-Q3",-0.878471649124931,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2020-Q4",-0.677072415916834,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2021-Q1",-0.44471948609269,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2021-Q2",0.506476694657239,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2021-Q3",0.830073129305532,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2021-Q4",1.44180691770012,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q1",2.05554903282545,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q2",2.96424902926174,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q3",3.37899905227445,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2022-Q4",3.1029671099975,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q1",3.2134000924417,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q2",2.55647532209396,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q3",2.03429476251202,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2023-Q4",2.05463247324794,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q1",1.50845307249921,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q2",1.4680114577292,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q3",1.44779467919614,
"CHE","CPIFORECAST","TOT","AGRWTH","Q","2024-Q4",1.4477946791962,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1961-Q1",1.50810749518087,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1961-Q2",0.867899008115438,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1961-Q3",1.20536217190497,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1961-Q4",0.705171255876426,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1962-Q1",0.893655049150995,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1962-Q2",1.30740864901109,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1962-Q3",1.20213713268032,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1962-Q4",1.30043347782594,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1963-Q1",1.22896368467674,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1963-Q2",1.03684094418706,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1963-Q3",1.36383633963919,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1963-Q4",1.39346061005043,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1964-Q1",1.48747675817567,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1964-Q2",1.4628820960699,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1964-Q3",1.07421875000001,
"USA","CPIFORECAST","TOT","AGRWTH","Q","1964-Q4",1.26609674277676,
